    0.0200000      1.00000    0.0190000
    0.0656667      1.00000    0.0190000
     0.111333      1.00000    0.0190000
     0.157000      1.00000    0.0190000
     0.202667      1.00000    0.0190000
     0.248333      1.00000    0.0190000
     0.294000      1.00000    0.0190000
     0.339667      1.00000    0.0190000
     0.385333      1.00000    0.0190000
     0.431000      1.00000    0.0190000
     0.476667      1.00000    0.0190000
     0.522333      1.00000    0.0190000
     0.568000      1.00000    0.0190000
     0.613667      1.00000    0.0190000
     0.659333      1.00000    0.0190000
     0.705000      1.00000    0.0190000
     0.750667      1.00000    0.0190000
     0.796333      1.00000    0.0190000
     0.842000      1.00000    0.0190000
     0.887667      1.00000    0.0190000
     0.933333      1.00000    0.0190000
     0.979000      1.00000    0.0190000
      1.02467      1.00000    0.0190000
      1.07033      1.00000    0.0190000
      1.11600      1.00000    0.0190000
      1.16167      1.00000    0.0190000
      1.20733      1.00000    0.0190000
      1.25300      1.00000    0.0190000
      1.29867      1.00000    0.0190000
      1.34433      1.00000    0.0190000
      1.39000      1.00000    0.0190000
      1.43567      1.00000    0.0190000
      1.48133      1.00000    0.0190000
      1.52700      1.00000    0.0190000
      1.57267      1.00000    0.0190000
      1.61833      1.00000    0.0190000
      1.66400      1.00000    0.0190000
      1.70967      1.00000    0.0190000
      1.75533      1.00000    0.0190000
      1.80100      1.00000    0.0190000
      1.84667      1.00000    0.0190000
      1.89233      1.00000    0.0190000
      1.93800      1.00000    0.0190000
      1.98367      1.00000    0.0190000
      2.02933      1.00000    0.0190000
      2.07500      1.00000    0.0190000
      2.12067      1.00000    0.0190000
      2.16633      1.00000    0.0190000
      2.21200      1.00000    0.0190000
      2.25767      1.00000    0.0190000
      2.30333      1.00000    0.0190000
      2.34900      1.00000    0.0190000
      2.39467      1.00000    0.0190000
      2.44033      1.00000    0.0190000
      2.48600      1.00000    0.0190000
      2.53167      1.00000    0.0190000
      2.57733      1.00000    0.0190000
      2.62300      1.00000    0.0190000
      2.66867      1.00000    0.0190000
      2.71433      1.00000    0.0190000
      2.76000      1.00000    0.0190000
      2.80567      1.00000    0.0190000
      2.85133      1.00000    0.0190000
      2.89700      1.00000    0.0190000
      2.94267      1.00000    0.0190000
      2.98833      1.00000    0.0190000
      3.03400      1.00000    0.0190000
      3.07967      1.00000    0.0190000
      3.12533      1.00000    0.0190000
      3.17100      1.00000    0.0190000
      3.21667      1.00000    0.0190000
      3.26233      1.00000    0.0190000
      3.30800      1.00000    0.0190000
      3.35367      1.00000    0.0190000
      3.39933      1.00000    0.0190000
      3.44500      1.00000    0.0190000
      3.49067      1.00000    0.0190000
      3.53633      1.00000    0.0190000
      3.58200      1.00000    0.0190000
      3.62767      1.00000    0.0190000
      3.67333      1.00000    0.0190000
      3.71900      1.00000    0.0190000
      3.76467      1.00000    0.0190000
      3.81033      1.00000    0.0190000
      3.85600      1.00000    0.0190000
      3.90167      1.00000    0.0190000
      3.94733      1.00000    0.0190000
      3.99300      1.00000    0.0190000
      4.03867      1.00000    0.0190000
      4.08433      1.00000    0.0190000
      4.13000      1.00000    0.0190000
      4.17567      1.00000    0.0190000
      4.22133      1.00000    0.0190000
      4.26700      1.00000    0.0190000
      4.31267      1.00000    0.0190000
      4.35833      1.00000    0.0190000
      4.40400      1.00000    0.0190000
      4.44967      1.00000    0.0190000
      4.49533      1.00000    0.0190000
      4.54100      1.00000    0.0190000
      4.58667      1.00000    0.0190000
      4.63233      1.00000    0.0190000
      4.67800      1.00000    0.0190000
      4.72367      1.00000    0.0190000
      4.76933      1.00000    0.0190000
      4.81500      1.00000    0.0190000
      4.86067      1.00000    0.0190000
      4.90633      1.00000    0.0190000
      4.95200      1.00000    0.0190000
      4.99767      1.00000    0.0190000
      5.04333      1.00000    0.0190000
      5.08900      1.00000    0.0190000
      5.13467      1.00000    0.0190000
      5.18033      1.00000    0.0190000
      5.22600      1.00000    0.0190000
      5.27167      1.00000    0.0190000
      5.31733      1.00000    0.0190000
      5.36300      1.00000    0.0190000
      5.40867      1.00000    0.0190000
      5.45433      1.00000    0.0190000
      5.50000      1.00000    0.0190000
      5.54567      1.00000    0.0190000
      5.59133      1.00000    0.0190000
      5.63700      1.00000    0.0190000
      5.68267      1.00000    0.0190000
      5.72833      1.00000    0.0190000
      5.77400      1.00000    0.0190000
      5.81967      1.00000    0.0190000
      5.86533      1.00000    0.0190000
      5.91100      1.00000    0.0190000
      5.95667      1.00000    0.0190000
      6.00233      1.00000    0.0190000
      6.04800      1.00000    0.0190000
      6.09367      1.00000    0.0190000
      6.13933      1.00000    0.0190000
      6.18500      1.00000    0.0190000
      6.23067      1.00000    0.0190000
      6.27633      1.00000    0.0190000
      6.32200      1.00000    0.0190000
      6.36767      1.00000    0.0190000
      6.41333      1.00000    0.0190000
      6.45900      1.00000    0.0190000
      6.50467      1.00000    0.0190000
      6.55033      1.00000    0.0190000
      6.59600      1.00000    0.0190000
      6.64167      1.00000    0.0190000
      6.68733      1.00000    0.0190000
      6.73300      1.00000    0.0190000
      6.77867      1.00000    0.0190000
      6.82433      1.00000    0.0190000
      6.87000      1.00000    0.0190000
      6.91567      1.00000    0.0190000
      6.96133      1.00000    0.0190000
      7.00700      1.00000    0.0190000
      7.05267      1.00000    0.0190000
      7.09833      1.00000    0.0190000
      7.14400      1.00000    0.0190000
      7.18967      1.00000    0.0190000
      7.23533      1.00000    0.0190000
      7.28100      1.00000    0.0190000
      7.32667      1.00000    0.0190000
      7.37233      1.00000    0.0190000
      7.41800      1.00000    0.0190000
      7.46367      1.00000    0.0190000
      7.50933      1.00000    0.0190000
      7.55500      1.00000    0.0190000
      7.60067      1.00000    0.0190000
      7.64633      1.00000    0.0190000
      7.69200      1.00000    0.0190000
      7.73767      1.00000    0.0190000
      7.78333      1.00000    0.0190000
      7.82900      1.00000    0.0190000
      7.87467      1.00000    0.0190000
      7.92033      1.00000    0.0190000
      7.96600      1.00000    0.0190000
      8.01167      1.00000    0.0190000
      8.05733      1.00000    0.0190000
      8.10300      1.00000    0.0190000
      8.14867      1.00000    0.0190000
      8.19433      1.00000    0.0190000
      8.24000      1.00000    0.0190000
      8.28567      1.00000    0.0190000
      8.33133      1.00000    0.0190000
      8.37700      1.00000    0.0190000
      8.42267      1.00000    0.0190000
      8.46833      1.00000    0.0190000
      8.51400      1.00000    0.0190000
      8.55967      1.00000    0.0190000
      8.60533      1.00000    0.0190000
      8.65100      1.00000    0.0190000
      8.69667      1.00000    0.0190000
      8.74233      1.00000    0.0190000
      8.78800      1.00000    0.0190000
      8.83367      1.00000    0.0190000
