      3500.00      100.000
      3501.00      100.000
      3502.00      100.000
      3503.00      100.000
      3504.00      100.000
      3505.00      100.000
      3506.00      100.000
      3507.00      100.000
      3508.00      100.000
      3509.00      100.000
      3510.00      100.000
      3511.00      100.000
      3512.00      100.000
      3513.00      100.000
      3514.00      100.000
      3515.00      100.000
      3516.00      100.000
      3517.00      100.000
      3518.00      100.000
      3519.00      100.000
      3520.00      100.000
      3521.00      100.000
      3522.00      100.000
      3523.00      100.000
      3524.00      100.000
      3525.00      100.000
      3526.00      100.000
      3527.00      100.000
      3528.00      100.000
      3529.00      100.000
      3530.00      100.000
      3531.00      100.000
      3532.00      100.000
      3533.00      100.000
      3534.00      100.000
      3535.00      100.000
      3536.00      100.000
      3537.00      100.000
      3538.00      100.000
      3539.00      100.000
      3540.00      100.000
      3541.00      100.000
      3542.00      100.000
      3543.00      100.000
      3544.00      100.000
      3545.00      100.000
      3546.00      100.000
      3547.00      100.000
      3548.00      100.000
      3549.00      100.000
      3550.00      100.000
      3551.00      100.000
      3552.00      100.000
      3553.00      100.000
      3554.00      100.000
      3555.00      100.000
      3556.00      100.000
      3557.00      100.000
      3558.00      100.000
      3559.00      100.000
      3560.00      100.000
      3561.00      100.000
      3562.00      100.000
      3563.00      100.000
      3564.00      100.000
      3565.00      100.000
      3566.00      100.000
      3567.00      100.000
      3568.00      100.000
      3569.00      100.000
      3570.00      100.000
      3571.00      100.000
      3572.00      100.000
      3573.00      100.000
      3574.00      100.000
      3575.00      100.000
      3576.00      100.000
      3577.00      100.000
      3578.00      100.000
      3579.00      100.000
      3580.00      100.000
      3581.00      100.000
      3582.00      100.000
      3583.00      100.000
      3584.00      100.000
      3585.00      100.000
      3586.00      100.000
      3587.00      100.000
      3588.00      100.000
      3589.00      100.000
      3590.00      100.000
      3591.00      100.000
      3592.00      100.000
      3593.00      100.000
      3594.00      100.000
      3595.00      100.000
      3596.00      100.000
      3597.00      100.000
      3598.00      100.000
      3599.00      100.000
      3600.00      100.000
      3601.00      100.000
      3602.00      100.000
      3603.00      100.000
      3604.00      100.000
      3605.00      100.000
      3606.00      100.000
      3607.00      100.000
      3608.00      100.000
      3609.00      100.000
      3610.00      100.000
      3611.00      100.000
      3612.00      100.000
      3613.00      100.000
      3614.00      100.000
      3615.00      100.000
      3616.00      100.000
      3617.00      100.000
      3618.00      100.000
      3619.00      100.000
      3620.00      100.000
      3621.00      100.000
      3622.00      100.000
      3623.00      100.000
      3624.00      100.000
      3625.00      100.000
      3626.00      100.000
      3627.00      100.000
      3628.00      100.000
